1
10
0.0,0.003168870578074994,0.9642405123101004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1534161571907965,0.0,0.0,0.0,0.0,5.553734317369862,20.44350209109607,0.0,0.0,0.0
1.0977897422646823,0.0,0.0,0.29951300271564857,0.0,0.0,0.0,0.19078935886594284,0.0,0.049038520160452695
0.0,0.0,0.22552458145782894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155765992792641,0.0,0.0
0.0,0.4196324415467332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7796680572615537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.45743672634928867,0.0,0.03128882647325722,0.0,0.0,0.0,0.037312957504426175,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21111090972632718,0.0,0.0
0.0,0.0,0.2771493646464791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
